ride ID,latitude,longitude,time_received,vehicle_id,distance_along_trip,inferred_direction_id,inferred_phase,inferred_route_id,inferred_trip_id,next_scheduled_stop_distance,next_scheduled_stop_id
12067,40.669679,-73.931084,2014-08-01 23:57:32,4961,"2,695.06227932805",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,159.12613619637705,MTA_307026
12068,40.680212,-73.94686,2014-08-01 23:57:36,5177,"9,084.14595199491",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,44.845121045837004,MTA_302414
12069,40.860675,-73.822992,2014-08-01 23:57:40,4424,"9,126.29301238098",0,LAYOVER_DURING,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-114900_BX238_35,30.449084219289944,MTA_101732
12070,40.884938,-73.899991,2014-08-01 23:57:41,6215,"7,016.2917040185",0,IN_PROGRESS,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,43.893990962558746,MTA_100173
12071,40.646833,-73.801038,2014-08-01 23:57:41,6576,"2,021.01149593541",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,402.60117766242183,MTA_503996
12072,40.867101,-73.920757,2014-08-01 23:57:47,4768,"12,583.3261370688",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-114600_SBS12_222,143.11977522814414,MTA_404144
12073,40.776204,-73.976344,2014-08-01 23:57:53,5249,"1,458.57004178966",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,11.999755342607386,MTA_402269
12074,40.835029,-73.908125,2014-08-01 23:57:59,5582,"6,317.90410770845",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,160.7844072484586,MTA_103073
12075,40.857418,-73.861124,2014-08-01 23:58:01,5757,"7,992.08980739169",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,370.46896822727285,MTA_103589
12076,40.669449,-73.931108,2014-08-01 23:58:04,4961,"2,722.23015623962",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,131.9582592848019,MTA_307026
12077,40.680467,-73.947201,2014-08-01 23:58:07,5177,"9,133.71161209821",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,51.925929632023326,MTA_302414
12078,40.860675,-73.822992,2014-08-01 23:58:12,4424,"9,126.29301238098",0,LAYOVER_DURING,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-114900_BX238_35,30.449084219289944,MTA_101732
12079,40.650783,-73.804643,2014-08-01 23:58:12,6576,"2,554.83592972522",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,402.60117766242183,MTA_503996
12080,40.88498,-73.900149,2014-08-01 23:58:14,6215,"7,033.84930040352",0,IN_PROGRESS,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,43.893990962558746,MTA_100173
12081,40.867215,-73.920895,2014-08-01 23:58:18,4768,"12,596.3370257259",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-114600_SBS12_222,117.09799791395199,MTA_404144
12082,40.775504,-73.976531,2014-08-01 23:58:25,5249,"1,577.68029806686",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,11.999755342607386,MTA_402269
12083,40.834045,-73.908723,2014-08-01 23:58:30,5582,"6,437.63717693603",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,41.05133802088676,MTA_103073
12084,40.857425,-73.86162,2014-08-01 23:58:33,5757,"8,033.76756631726",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,46.30862102840911,MTA_103589
12085,40.668466,-73.93122,2014-08-01 23:58:36,4961,"2,830.90166388593",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,131.9582592848019,MTA_307026
12086,40.680428,-73.947858,2014-08-01 23:58:39,5177,"9,187.84937107631",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,202.4029133020813,MTA_302415
12087,40.654895,-73.806815,2014-08-01 23:58:42,6576,"3,053.72361054158",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,321.4547335112293,MTA_503998
12088,40.860675,-73.822992,2014-08-01 23:58:43,4424,"9,126.29301238098",0,LAYOVER_DURING,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-114900_BX238_35,30.449084219289944,MTA_101732
12089,40.88498,-73.900149,2014-08-01 23:58:47,6215,"7,029.45990130727",0,IN_PROGRESS,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12090,40.867418,-73.921074,2014-08-01 23:58:49,4768,"12,626.6957659258",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-114600_SBS12_222,86.73925771404174,MTA_404144
12091,40.774638,-73.977211,2014-08-01 23:58:56,5249,"1,692.23394115582",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,137.00486017215007,MTA_401345
12092,40.833732,-73.908904,2014-08-01 23:59:02,5582,"6,475.26757012184",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,41.05133802088676,MTA_103073
12093,40.857317,-73.863881,2014-08-01 23:59:04,5757,"8,220.94119295932",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,4.630862102843821,MTA_103589
12094,40.668417,-73.931227,2014-08-01 23:59:09,4961,"2,836.72335179555",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,23.286751638494025,MTA_307026
12095,40.68044,-73.948175,2014-08-01 23:59:10,5177,"9,216.09163804869",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,202.4029133020813,MTA_302415
12096,40.860675,-73.822992,2014-08-01 23:59:15,4424,"9,126.29301238098",0,LAYOVER_DURING,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-114900_BX238_35,30.449084219289944,MTA_101732
12097,40.657965,-73.80527,2014-08-01 23:59:15,6576,"3,413.81773847403",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,321.4547335112293,MTA_503998
12098,40.867418,-73.921074,2014-08-01 23:59:20,4768,"12,622.3588030401",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-114600_SBS12_222,91.07622059973073,MTA_404144
12099,40.88498,-73.900149,2014-08-01 23:59:21,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12100,40.773627,-73.97802,2014-08-01 23:59:27,5249,"1,821.83313321056",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,7.405668117411551,MTA_401345
12101,40.832434,-73.909652,2014-08-01 23:59:33,5582,"6,631.71021002348",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,76.51084753328178,MTA_102319
12102,40.857263,-73.867343,2014-08-01 23:59:36,5757,"8,515.81796644573",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,4.680583706125617,MTA_100842
12103,40.668041,-73.931298,2014-08-01 23:59:41,4961,"2,879.91734081876",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,248.71294451188442,MTA_307027
12104,40.68044,-73.948176,2014-08-01 23:59:42,5177,"9,213.73811580099",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,176.5141685773997,MTA_302415
12105,40.860873,-73.822656,2014-08-01 23:59:46,4424,0,0,LAYOVER_DURING,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-114900_BX238_35,30.449084219289944,MTA_101732
12106,40.657991,-73.805293,2014-08-01 23:59:47,6576,"3,429.2734962425",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,672.3254629291332,MTA_503793
12107,40.867837,-73.921115,2014-08-01 23:59:51,4768,"12,670.0653947828",1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-114600_SBS12_222,43.36962885700632,MTA_404144
12108,40.88498,-73.900149,2014-08-01 23:59:54,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12109,40.771737,-73.979151,2014-08-01 23:59:59,5249,"2,003.93762457931",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,7.405668117411551,MTA_401345
12110,40.831083,-73.910402,2014-08-02 00:00:04,5582,"6,796.49441543662",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,76.51084753328178,MTA_102319
12111,40.857263,-73.867343,2014-08-02 00:00:07,5757,"8,515.81796644573",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,4.680583706125617,MTA_100842
12112,40.668041,-73.931298,2014-08-02 00:00:12,4961,"2,879.91734081876",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,248.71294451188442,MTA_307027
12113,40.680441,-73.948216,2014-08-02 00:00:13,5177,"9,218.44516029639",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,171.80712408199906,MTA_302415
12114,40.861263,-73.822665,2014-08-02 00:00:17,4424,13.4325975577522,1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-120000_BX238_35,237.30922352038033,MTA_101735
12115,40.658198,-73.8053,2014-08-02 00:00:19,6576,"3,444.72925401099",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,656.8697051606432,MTA_503793
12116,40.88498,-73.900149,2014-08-02 00:00:28,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12117,40.769975,-73.974906,2014-08-02 00:00:34,5249,"2,390.50523347588",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,873.4941162566683,MTA_403494
12118,40.831022,-73.910441,2014-08-02 00:00:35,5582,"6,803.28467373508",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,20.370774895360228,MTA_102320
12119,40.857263,-73.867343,2014-08-02 00:00:38,5757,"8,515.81796644573",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,4.680583706125617,MTA_100842
12120,40.667675,-73.931308,2014-08-02 00:00:44,4961,"2,919.94011349883",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,248.71294451188442,MTA_307027
12121,40.680452,-73.948511,2014-08-02 00:00:45,5177,"9,244.33390502107",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,171.80712408199906,MTA_302415
12122,40.86175,-73.824033,2014-08-02 00:00:49,4424,183.578833289343,1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-120000_BX238_35,237.30922352038033,MTA_101735
12123,40.659416,-73.808378,2014-08-02 00:00:51,6576,"3,831.12319822314",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,656.8697051606432,MTA_503793
12124,40.868044,-73.920112,2014-08-02 00:00:54,4768,7.10122984428745,1,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-114600_SBS12_222,0.30454583835671656,MTA_402611
12125,40.88498,-73.900149,2014-08-02 00:01:02,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12126,40.768335,-73.970984,2014-08-02 00:01:03,5249,"2,769.63884989367",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,107.79289094230626,MTA_403494
12127,40.828946,-73.911578,2014-08-02 00:01:07,5582,"7,052.25276178122",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,13.580516596906818,MTA_102320
12128,40.857256,-73.867695,2014-08-02 00:01:09,5757,"8,542.8162293685",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,1182.8369984816527,MTA_100843
12129,40.667279,-73.931353,2014-08-02 00:01:15,4961,"2,962.82165565605",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,208.6901718318113,MTA_307027
12130,40.680463,-73.948867,2014-08-02 00:01:17,5177,"9,274.92969424115",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,115.32259013723524,MTA_302415
12131,40.862037,-73.824798,2014-08-02 00:01:22,4424,277.728041913084,1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-120000_BX238_35,67.1629877887899,MTA_101735
12132,40.660546,-73.810696,2014-08-02 00:01:22,6576,"4,171.29918897814",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,1401.7490661086194,MTA_553257
12133,40.868044,-73.920112,2014-08-02 00:01:25,4768,7.10122984428745,0,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-119700_SBS12_233,607.0172547688489,MTA_404165
12134,40.768182,-73.970683,2014-08-02 00:01:35,5249,"2,803.09181604818",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,74.33992478779692,MTA_403494
12135,40.88498,-73.900149,2014-08-02 00:01:36,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12136,40.827268,-73.912373,2014-08-02 00:01:38,5582,"7,253.10348555926",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,162.6943508546101,MTA_104054
12137,40.857211,-73.868558,2014-08-02 00:01:41,5757,"8,614.23280286172",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,1111.4204249884351,MTA_100843
12138,40.666908,-73.93138,2014-08-02 00:01:47,4961,"3,005.70319781327",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,122.92708751736791,MTA_307027
12139,40.680463,-73.948867,2014-08-02 00:01:48,5177,"9,272.57617199346",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,117.67611238492827,MTA_302415
12140,40.862655,-73.825992,2014-08-02 00:01:53,4424,399.166035670452,1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-120000_BX238_35,49.47473819743027,MTA_103676
12141,40.661796,-73.816008,2014-08-02 00:01:54,6576,"4,651.45632764518",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,921.5919274415792,MTA_553257
12142,40.868044,-73.920112,2014-08-02 00:01:56,4768,7.10122984428745,0,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-119700_SBS12_233,607.0172547688489,MTA_404165
12143,40.767453,-73.968939,2014-08-02 00:02:07,5249,"2,971.08446946258",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,59.93774632102577,MTA_400027
12144,40.82724,-73.912327,2014-08-02 00:02:09,5582,"7,253.10348555926",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,426.65762450742477,MTA_104293
12145,40.88498,-73.900149,2014-08-02 00:02:09,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12146,40.857211,-73.868558,2014-08-02 00:02:13,5757,"8,614.23280286172",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,1111.4204249884351,MTA_100843
12147,40.665883,-73.931505,2014-08-02 00:02:20,4961,"3,120.05397689919",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,122.92708751736791,MTA_307027
12148,40.680471,-73.949796,2014-08-02 00:02:20,5177,"9,352.59592841521",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,37.65635596317588,MTA_302415
12149,40.864457,-73.824531,2014-08-02 00:02:24,4424,634.257082026408,1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-120000_BX238_35,49.47473819743027,MTA_103676
12150,40.661553,-73.821118,2014-08-02 00:02:25,6576,"5,108.38005637671",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,464.66819871004554,MTA_553257
12151,40.868044,-73.920112,2014-08-02 00:02:27,4768,7.10122984428745,0,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-119700_SBS12_233,607.0172547688489,MTA_404165
12152,40.767453,-73.968939,2014-08-02 00:02:38,5249,"2,967.33836031752",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,63.68385546609352,MTA_400027
12153,40.827169,-73.912363,2014-08-02 00:02:41,5582,"7,263.50976908383",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,426.65762450742477,MTA_104293
12154,40.88498,-73.900149,2014-08-02 00:02:41,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12155,40.856228,-73.873083,2014-08-02 00:02:44,5757,"9,011.48749291783",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,1111.4204249884351,MTA_100843
12156,40.680506,-73.9502,2014-08-02 00:02:51,5177,"9,387.89876213069",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,2.3535222477003117,MTA_302415
12157,40.665475,-73.931548,2014-08-02 00:02:52,4961,"3,165.66359754341",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,8.576308431445796,MTA_307027
12158,40.865518,-73.823589,2014-08-02 00:02:56,4424,775.124449446754,1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-120000_BX238_35,81.49008650862379,MTA_101737
12159,40.660645,-73.823655,2014-08-02 00:02:57,6576,"5,356.20309568875",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,464.66819871004554,MTA_553257
12160,40.868,-73.920094,2014-08-02 00:02:58,4768,7.10122984428745,0,LAYOVER_DURING,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-119700_SBS12_233,607.0172547688489,MTA_404165
12161,40.767677,-73.968276,2014-08-02 00:03:10,5249,"3,045.22382730708",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,142.0161152347282,MTA_400028
12162,40.825723,-73.913067,2014-08-02 00:03:12,5582,"7,433.47906665182",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,246.2820434148598,MTA_104293
12163,40.88498,-73.900149,2014-08-02 00:03:15,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12164,40.855697,-73.878147,2014-08-02 00:03:16,5757,"9,448.91400556389",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,714.1657349323214,MTA_100843
12165,40.68049,-73.950456,2014-08-02 00:03:22,5177,"9,407.37653652572",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,2.3535222477003117,MTA_302415
12166,40.663786,-73.931724,2014-08-02 00:03:24,4961,"3,353.67887493131",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,196.5614263600728,MTA_306304
12167,40.660648,-73.82366,2014-08-02 00:03:28,6576,"5,356.20309568875",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,216.8451593980135,MTA_553257
12168,40.865817,-73.823262,2014-08-02 00:03:29,4424,820.799280917316,1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-120000_BX238_35,31.972382029372966,MTA_101738
12169,40.868093,-73.919844,2014-08-02 00:03:29,4768,30.9726949194737,0,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-119700_SBS12_233,607.0172547688489,MTA_404165
12170,40.768014,-73.968041,2014-08-02 00:03:41,5249,"3,087.8286618775",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,142.0161152347282,MTA_400028
12171,40.823716,-73.914193,2014-08-02 00:03:43,5582,"7,676.29234889183",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,246.2820434148598,MTA_104293
12172,40.856938,-73.879978,2014-08-02 00:03:48,5757,"9,663.16372604357",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,276.73922228626907,MTA_100843
12173,40.88498,-73.900149,2014-08-02 00:03:48,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12174,40.68052,-73.951307,2014-08-02 00:03:54,5177,"9,480.15460815189",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,291.11228650466364,MTA_303411
12175,40.663786,-73.931724,2014-08-02 00:03:55,4961,"3,353.67887493131",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,8.546148972178344,MTA_306304
12176,40.867965,-73.919632,2014-08-02 00:04:01,4768,58.2543692910986,0,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-120300_SBS12_222,555.8641153220378,MTA_404165
12177,40.661423,-73.823741,2014-08-02 00:04:01,6576,"5,464.62567538775",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,216.8451593980135,MTA_553257
12178,40.866089,-73.823036,2014-08-02 00:04:02,4424,857.241311996462,1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-120000_BX238_35,630.2205160189478,MTA_103538
12179,40.76997,-73.966643,2014-08-02 00:04:12,5249,"3,333.49977568704",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,14.339199327965616,MTA_400029
12180,40.82371,-73.914195,2014-08-02 00:04:14,5582,"7,676.29234889183",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,3.4687611748522613,MTA_104293
12181,40.857926,-73.882116,2014-08-02 00:04:19,5757,"9,879.86001747783",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,62.489501806587214,MTA_100843
12182,40.88498,-73.900149,2014-08-02 00:04:19,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12183,40.680583,-73.952943,2014-08-02 00:04:25,5177,"9,617.14862533055",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,218.3342148784941,MTA_303411
12184,40.663786,-73.931724,2014-08-02 00:04:26,4961,"3,353.67887493131",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,8.546148972178344,MTA_306304
12185,40.867115,-73.919134,2014-08-02 00:04:32,4768,160.560648184735,0,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-120300_SBS12_222,555.8641153220378,MTA_404165
12186,40.867664,-73.820695,2014-08-02 00:04:33,4424,"1,125.42025498326",1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-120000_BX238_35,362.0415730321547,MTA_103538
12187,40.661625,-73.824465,2014-08-02 00:04:33,6576,"5,480.11461534475",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,108.42257969900675,MTA_553257
12188,40.771662,-73.965427,2014-08-02 00:04:44,5249,"3,550.01410362331",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,56.950740453045,MTA_402290
12189,40.823688,-73.914206,2014-08-02 00:04:46,5582,"7,679.76111006668",1,IN_PROGRESS,MTA NYCT_BX41,MTA NYCT_KB_C4-Weekday-116900_BX41_20,0,MTA_104293
12190,40.88498,-73.900149,2014-08-02 00:04:50,6215,"7,029.45990130727",0,LAYOVER_DURING,MTA NYCT_BX3,MTA NYCT_KB_C4-Weekday-115700_BX3_121,30.725793673791486,MTA_100173
12191,40.858309,-73.884022,2014-08-02 00:04:51,5757,"10,049.5196724724",1,IN_PROGRESS,MTA NYCT_BX12,MTA NYCT_GH_C4-Weekday-118000_BX12_21,79.30634895135881,MTA_100565
12192,40.66339,-73.931746,2014-08-02 00:04:58,4961,"3,396.06326098929",1,IN_PROGRESS,MTA NYCT_B46,MTA NYCT_FB_C4-Weekday-118100_B46_198,62.03676799064124,MTA_306479
12193,40.680995,-73.953563,2014-08-02 00:04:58,5177,"9,698.48882303038",0,IN_PROGRESS,MTA NYCT_B44,MTA NYCT_FB_C4-Weekday-114900_B44_34,0,MTA_303411
12194,40.866586,-73.918802,2014-08-02 00:05:03,4768,225.354624817352,0,IN_PROGRESS,MTA NYCT_BX12+,MTA NYCT_GH_C4-Weekday-120300_SBS12_222,388.7638597957848,MTA_404165
12195,40.869288,-73.823969,2014-08-02 00:05:04,4424,"1,482.99217896564",1,IN_PROGRESS,MTA NYCT_BX26,MTA NYCT_GH_C4-Weekday-120000_BX238_35,4.4696490497735795,MTA_103538
12196,40.661788,-73.825446,2014-08-02 00:05:05,6576,"5,588.67671836968",1,IN_PROGRESS,MTA NYCT_B15,MTA NYCT_EN_C4-Weekday-118400_B15_146,3156.9495831483073,MTA_503792
12197,40.771262,-73.964278,2014-08-02 00:05:16,5249,"3,672.55711250738",0,IN_PROGRESS,MTA NYCT_M72,MTA NYCT_MQ_C4-Weekday-119000_M72_110,213.8878318403149,MTA_402292
